Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^3),AccY(g x 10^3),AccZ(g x 10^3),Altitude(m),,,,First odometry csv sampled at 200HZ which is 5ms
11335,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11340,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11345,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11350,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11355,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11360,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11365,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11370,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11375,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11380,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11385,1.14518,-0.01129228,-0.5547529,0,0,0,0,0,0,0,,,,
11390,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11399,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11403,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11408,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11413,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11418,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11423,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11428,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11433,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11438,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11443,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11448,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11453,1.136332,-0.01089085,-0.4472057,0,0,0,0,0,0,0,,,,
11458,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11463,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11468,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11473,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11478,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11483,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11488,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11495,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11500,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11505,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11510,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11515,1.090918,-0.01123992,-0.3397807,0,0,0,0,0,0,0,,,,
11520,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11525,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11530,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11535,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11540,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11545,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11550,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11555,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11561,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11565,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11570,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11575,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11580,1.018312,0.008936086,-0.2518336,0,0,0,0,0,0,0,,,,
11585,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11591,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11596,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11601,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11606,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11611,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11616,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11621,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11626,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11631,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11636,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11641,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11646,0.9396678,0.03836234,-0.1833992,0,0,0,0,0,0,0,,,,
11652,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11656,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11661,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11666,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11671,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11676,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11681,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11687,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11692,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11697,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11702,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11707,0.8168839,0.07272787,-0.1185777,0,0,0,0,0,0,0,,,,
11724,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11729,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11734,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11739,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11744,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11749,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11754,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11759,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11764,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11769,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11774,0.7131416,0.1249481,-0.07513642,0,0,0,0,0,0,0,,,,
11779,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11784,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11789,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11794,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11799,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11804,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11809,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11814,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11819,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11824,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11829,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11834,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11839,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11844,0.6023655,0.1597151,-0.0365821,0,0,0,0,0,0,0,,,,
11849,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11854,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11859,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11864,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11869,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11874,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11880,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11885,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11890,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11895,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11900,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11905,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11910,0.506512,0.1779712,-0.02258456,0,0,0,0,0,0,0,,,,
11915,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11920,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11925,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11930,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11935,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11940,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11945,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11950,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11955,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11960,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11965,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11970,0.4265934,0.1536064,-0.02590069,0,0,0,0,0,0,0,,,,
11975,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
11980,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
11985,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
11990,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
11995,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12000,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12005,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12010,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12015,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12020,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12025,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12030,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12036,0.3581066,0.1123817,-0.02979277,0,0,0,0,0,0,0,,,,
12041,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12046,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12051,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12056,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12061,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12066,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12071,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12076,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12081,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12086,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12091,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12096,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12101,0.3059039,0.08573058,-0.03906047,0,0,0,0,0,0,0,,,,
12106,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12111,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12116,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12121,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12126,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12131,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12136,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12141,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12146,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12151,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12156,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12161,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12166,0.2678033,0.079779,-0.0464083,0,0,0,0,0,0,0,,,,
12171,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12177,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12182,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12187,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12192,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12197,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12202,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12209,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12214,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12219,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12224,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12229,0.2461089,0.08550368,-0.05523967,0,0,0,0,0,0,0,,,,
12234,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12239,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12244,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12249,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12254,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12259,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12264,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12269,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12274,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12279,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12284,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12289,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12294,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12299,0.2412743,0.08929104,-0.06995279,0,0,0,0,0,0,0,,,,
12304,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12309,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12314,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12319,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12324,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12329,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12335,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12339,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12344,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12349,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12354,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12359,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12364,0.2495472,0.09813987,-0.1284737,0,0,0,0,0,0,0,,,,
12369,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12374,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12379,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12384,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12389,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12394,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12399,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12404,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12409,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12414,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12419,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12424,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12429,0.2225644,0.104074,-0.2370855,0,0,0,0,0,0,0,,,,
12434,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12439,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12444,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12449,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12454,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12459,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12464,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12469,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12474,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12479,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12484,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12489,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12494,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12499,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12504,0.1534493,0.08192575,-0.3433586,0,0,0,0,0,0,0,,,,
12509,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12514,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12519,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12524,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12529,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12534,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12539,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12544,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12549,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12554,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12559,0.0900939,0.07040658,-0.4674341,0,0,0,0,0,0,0,,,,
12564,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12569,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12574,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12579,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12584,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12589,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12594,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12599,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12604,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12609,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12614,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12619,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12624,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12629,0.03771656,0.07122688,-0.6209707,0,0,0,0,0,0,0,,,,
12634,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12639,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12644,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12649,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12654,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12659,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12664,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12669,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12674,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12679,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12684,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12689,-0.02661627,0.05853834,-0.7486241,0,0,0,0,0,0,0,,,,
12694,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12699,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12705,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12710,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12715,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12720,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12725,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12730,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12735,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12740,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12745,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12750,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12755,-0.065764,0.02485349,-0.8086808,0,0,0,0,0,0,0,,,,
12760,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12765,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12771,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12776,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12781,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12786,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12791,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12796,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12801,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12806,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12811,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12816,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12822,-0.05705481,0.01291544,-0.7930776,0,0,0,0,0,0,0,,,,
12828,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12832,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12837,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12842,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12847,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12852,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12857,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12862,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12867,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12872,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12877,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12882,-0.02766347,0.02160718,-0.7372969,0,0,0,0,0,0,0,,,,
12887,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12892,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12897,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12902,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12907,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12912,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12917,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12922,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12927,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12932,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12937,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12942,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12947,-0.008970993,0.0296706,-0.6731037,0,0,0,0,0,0,0,,,,
12952,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12957,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12962,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12967,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12972,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12977,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12982,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12987,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12992,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
12997,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
13002,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
13007,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
13012,0.000628319,0.03488913,-0.5984036,0,0,0,0,0,0,0,,,,
13017,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13022,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13027,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13032,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13037,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13042,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13047,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13052,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13057,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13062,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13067,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13072,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13077,0.01679007,0.02998476,-0.506704,0,0,0,0,0,0,0,,,,
13082,0.04286529,0.0206647,-0.4079183,0,0,0,0,0,0,0,,,,
13087,0.04286529,0.0206647,-0.4079183,0,0,0,0,0,0,0,,,,
13092,0.04286529,0.0206647,-0.4079183,0,0,0,0,0,0,0,,,,
